t,y
3.519035519017973,3.1415926535897882
3.5219983187211397,3.1415926535897887
3.5249523532333895,3.141592653589789
3.5278976743019825,3.1415926535897896
3.530834333217052,3.14159265358979
3.5337623808169747,3.1415926535897905
3.5366818674936615,3.141592653589791
3.5395928431977737,3.1415926535897913
3.5424953574438605,3.1415926535897913
3.5453894593154227,3.1415926535897913
3.5482751974699043,3.1415926535897913
3.5511526201436103,3.1415926535897913
3.554021775156555,3.1415926535897913
3.5568827099172395,3.1415926535897913
3.5597354714273624,3.1415926535897913
3.5625801062864615,3.1415926535897913
3.565416660696491,3.1415926535897913
3.5682451804663344,3.1415926535897913
3.571065711016249,3.1415926535897913
3.5738782973822536,3.1415926535897913
3.5766829842204517,3.1415926535897913
3.5794798158112933,3.1415926535897913
3.582268836063778,3.1415926535897913
3.5850500885196004,3.1415926535897913
3.5878236163572357,3.1415926535897913
3.590589462395971,3.1415926535897913
3.593347669099878,3.1415926535897913
3.596098278581734,3.1415926535897913
3.598841332606888,3.1415926535897913
3.6015768725970703,3.1415926535897913
3.6043049396341558,3.1415926535897913
3.6070255744638717,3.1415926535897913
3.609738817499457,3.1415926535897913
3.61244470882527,3.1415926535897913
3.615143288200349,3.1415926535897913
3.6178345950619257,3.1415926535897913
3.6205186685288875,3.1415926535897913
3.623195547405197,3.1415926535897913
3.6258652701832657,3.1415926535897913
3.6285278750472787,3.1415926535897913
3.6311833998764804,3.1415926535897913
3.6338318822484124,3.1415926535897913
3.63647335944211,3.1415926535897913
3.639107868441258,3.1415926535897913
3.6417354459373024,3.1415926535897913
3.6443561283325216,3.1415926535897913
3.6469699517430603,3.1415926535897913
3.649576952001919,3.1415926535897913
3.652177164661908,3.1415926535897913
3.6547706249985628,3.1415926535897913
3.6573573680130194,3.1415926535897913
3.659937428434854,3.1415926535897913
3.662510840724887,3.1415926535897913
3.6650776390779494,3.1415926535897913
3.6676378574256123,3.1415926535897913
3.670191529438886,3.1415926535897913
3.67273868853088,3.1415926535897913
3.675279367859432,3.1415926535897913
3.677813600329701,3.1415926535897913
3.6803414185967305,3.1415926535897913
3.682862855067977,3.1415926535897913
3.6853779419058075,3.1415926535897913
3.687886711029966,3.1415926535897913
3.690389194120007,3.1415926535897913
3.692885422617702,3.1415926535897913
3.695375427729413,3.1415926535897913
3.6978592404284365,3.1415926535897913
3.7003368914573214,3.1415926535897913
3.702808411330154,3.1415926535897913
3.705273830334819,3.1415926535897913
3.7077331785352285,3.1415926535897913
3.710186485773527,3.1415926535897913
3.7126337816722663,3.1415926535897913
3.715075095636557,3.1415926535897913
3.7175104568561914,3.1415926535897913
3.719939894307741,3.1415926535897913
3.7223634367566287,3.1415926535897913
3.7247811127591777,3.1415926535897913
3.7271929506646306,3.1415926535897913
3.72959897861715,3.1415926535897913
3.7319992245577915,3.1415926535897913
3.734393716226454,3.1415926535897913
3.7367824811638064,3.1415926535897913
3.7391655467131923,3.1415926535897913
3.74154294002251,3.1415926535897913
3.7439146880460714,3.1415926535897913
3.7462808175464404,3.1415926535897913
3.748641355096245,3.1415926535897913
3.750996327079974,3.1415926535897913
3.753345759695747,3.1415926535897913
3.7556896789570677,3.1415926535897913
3.7580281106945534,3.1415926535897913
3.7603610805576473,3.1415926535897913
3.7626886140163087,3.1415926535897913
3.7650107363626844,3.1415926535897913
3.7673274727127595,3.1415926535897913
3.7696388480079923,3.1415926535897913
3.7719448870169257,3.1415926535897913
3.7742456143367833,3.1415926535897913
3.776541054395046,3.1415926535897913
3.778831231451012,3.1415926535897913
3.781116169597335,3.1415926535897913
3.783395892761551,3.1415926535897913
3.7856704247075794,3.1415926535897913
3.7879397890372166,3.1415926535897913
3.790204009191605,3.1415926535897913
3.7924631084526883,3.1415926535897913
3.7947171099446515,3.1415926535897913
3.796966036635342,3.1415926535897913
3.799209911337678,3.1415926535897913
3.801448756711036,3.1415926535897913
3.8036825952626296,3.1415926535897913
3.805911449348867,3.1415926535897913
3.808135341176696,3.1415926535897913
3.8103542928049334,3.1415926535897913
3.812568326145582,3.1415926535897913
3.8147774629651274,3.1415926535897913
3.8169817248858275,3.1415926535897913
3.8191811333869814,3.1415926535897913
3.8213757098061896,3.1415926535897913
3.8235654753405957,3.1415926535897913
3.825750451048119,3.1415926535897913
3.82793065784867,3.1415926535897913
3.830106116525355,3.1415926535897913
3.832276847725665,3.1415926535897913
3.8344428719626555,3.1415926535897913
3.8366042096161097,3.1415926535897913
3.838760880933692,3.1415926535897913
3.8409129060320866,3.1415926535897913
3.8430603048981267,3.1415926535897913
3.8452030973899087,3.1415926535897913
3.847341303237896,3.1415926535897913
3.84947494204601,3.1415926535897913
3.8516040332927126,3.1415926535897913
3.8537285963320724,3.1415926535897913
3.8558486503948224,3.1415926535897913
3.857964214589407,3.1415926535897913
3.8600753079030157,3.1415926535897913
3.8621819492026073,3.1415926535897913
3.8642841572359243,3.1415926535897913
3.866381950632494,3.1415926535897913
3.8684753479046217,3.1415926535897913
3.8705643674483716,3.1415926535897913
3.872649027544538,3.1415926535897913
3.8747293463596084,3.1415926535897913
3.8768053419467114,3.1415926535897913
3.8788770322465616,3.1415926535897913
3.8809444350883893,3.1415926535897913
3.8830075681908633,3.1415926535897913
3.8850664491630025,3.1415926535897913
3.8871210955050794,3.1415926535897913
3.889171524609515,3.1415926535897913
3.891217753761762,3.1415926535897913
3.893259800141181,3.1415926535897913
3.8952976808219066,3.1415926535897913
3.897331412773706,3.1415926535897913
3.899361012862829,3.1415926535897913
3.901386497852845,3.1415926535897913
3.9034078844054796,3.1415926535897913
3.9054251890814338,3.1415926535897913
3.907438428341203,3.1415926535897913
3.909447618545881,3.1415926535897913
3.9114527759579607,3.1415926535897913
3.9134539167421245,3.1415926535897913
3.9154510569660275,3.1415926535897913
3.9174442126010725,3.1415926535897913
3.919433399523177,3.1415926535897913
3.9214186335135337,3.1415926535897913
3.923399930259363,3.1415926535897913
3.9253773053546572,3.1415926535897913
3.9273507743009173,3.1415926535897913
3.929320352507885,3.1415926535897913
3.931286055294264,3.1415926535897913
3.9332478978884367,3.1415926535897913
3.9352058954291733,3.1415926535897913
3.9371600629663326,3.1415926535897913
3.9391104154615584,3.1415926535897913
3.9410569677889664,3.1415926535897913
3.942999734735827,3.1415926535897913
3.9449387310032398,3.1415926535897913
3.946873971206801,3.1415926535897913
3.948805469877267,3.1415926535897913
3.9507332414612093,3.1415926535897913
3.952657300321663,3.1415926535897913
3.9545776607387704,3.1415926535897913
3.956494336910418,3.1415926535897913
3.958407342952867,3.1415926535897913
3.960316692901377,3.1415926535897913
3.962222400710827,3.1415926535897913
3.9641244802563254,3.1415926535897913
3.966022945333819,3.1415926535897913
3.967917809660693,3.1415926535897913
3.969809086876368,3.1415926535897913
3.9716967905428873,3.1415926535897913
3.973580934145504,3.1415926535897913
3.9754615310932584,3.1415926535897913
3.977338594719551,3.1415926535897913
3.979212138282711,3.1415926535897913
3.9810821749665597,3.1415926535897913
3.982948717880966,3.1415926535897913
3.9848117800624006,3.1415926535897913
3.986671374474481,3.1415926535897913
3.9885275140085157,3.1415926535897913
3.990380211484039,3.1415926535897913
3.9922294796493447,3.1415926535897913
3.9940753311820116,3.1415926535897913
3.995917778689427,3.1415926535897913
3.9977568347093033,3.1415926535897913
3.9995925117101905,3.1415926535897913
4.001424822091984,3.1415926535897913
4.003253778186428,3.1415926535897913
4.005079392257616,3.1415926535897913
4.006901676502481,3.1415926535897913
4.008720643051286,3.1415926535897913
4.010536303968115,3.1415926535897913
4.0123486712513445,3.1415926535897913
4.014157756834126,3.1415926535897913
4.015963572584857,3.1415926535897913
4.017766130307646,3.1415926535897913
4.019565441742781,3.1415926535897913
4.0213615185671845,3.1415926535897913
4.0231543723948695,3.1415926535897913
4.024944014777393,3.1415926535897913
4.026730457204302,3.1415926535897913
4.0285137111035745,3.1415926535897913
4.030293787842062,3.1415926535897913
4.0320706987259225,3.1415926535897913
4.033844455001053,3.1415926535897913
4.035615067853517,3.1415926535897913
4.037382548409968,3.1415926535897913
4.039146907738069,3.1415926535897913
4.0409081568469105,3.1415926535897913
4.042666306687422,3.1415926535897913
4.04442136815278,3.1415926535897913
4.046173352078816,3.1415926535897913
4.047922269244418,3.1415926535897913
4.049668130371924,3.1415926535897913
4.051410946127526,3.1415926535897913
4.053150727121653,3.1415926535897913
4.054887483909364,3.1415926535897913
4.05662122699073,3.1415926535897913
4.058351966811218,3.1415926535897913
4.0600797137620654,3.1415926535897913
4.06180447818066,3.1415926535897913
4.063526270350906,3.1415926535897913
4.065245100503595,3.1415926535897913
4.066960978816772,3.1415926535897913
4.068673915416097,3.1415926535897913
4.070383920375202,3.1415926535897913
4.07209100371605,3.1415926535897913
4.073795175409285,3.1415926535897913
4.075496445374584,3.1415926535897913
4.077194823481001,3.1415926535897913
4.078890319547316,3.1415926535897913
4.08058294334237,3.1415926535897913
4.082272704585408,3.1415926535897913
4.083959612946412,3.1415926535897913
4.085643678046432,3.1415926535897913
4.087324909457918,3.1415926535897913
4.089003316705047,3.1415926535897913
4.090678909264046,3.1415926535897913
4.092351696563513,3.1415926535897913
4.094021687984738,3.1415926535897913
4.095688892862016,3.1415926535897913
4.097353320482963,3.1415926535897913
4.099014980088823,3.1415926535897913
4.1006738808747825,3.1415926535897913
4.102330031990269,3.1415926535897913
4.103983442539262,3.1415926535897913
4.105634121580585,3.1415926535897913
4.10728207812821,3.1415926535897913
4.108927321151552,3.1415926535897913
4.110569859575759,3.1415926535897913
4.112209702282008,3.1415926535897913
4.113846858107788,3.1415926535897913
4.115481335847191,3.1415926535897913
4.117113144251192,3.1415926535897913
4.1187422920279335,3.1415926535897913
4.1203687878430015,3.1415926535897913
4.121992640319705,3.1415926535897913
4.12361385803935,3.1415926535897913
4.125232449541511,3.1415926535897913
4.126848423324302,3.1415926535897913
4.1284617878446435,3.1415926535897913
4.130072551518531,3.1415926535897913
4.131680722721294,3.1415926535897913
4.133286309787864,3.1415926535897913
4.134889321013027,3.1415926535897913
4.136489764651688,3.1415926535897913
4.138087648919119,3.1415926535897913
4.139682981991218,3.1415926535897913
4.141275772004758,3.1415926535897913
4.142866027057637,3.1415926535897913
4.144453755209124,3.1415926535897913
4.146038964480106,3.1415926535897913
4.1476216628533304,3.1415926535897913
4.1492018582736465,3.1415926535897913
4.150779558648245,3.1415926535897913
4.1523547718468965,3.1415926535897913
4.153927505702186,3.1415926535897913
4.15549776800975,3.1415926535897913
4.157065566528502,3.1415926535897913
4.158630908980871,3.1415926535897913
4.160193803053023,3.1415926535897913
4.161754256395092,3.1415926535897913
4.163312276621404,3.1415926535897913
4.164867871310699,3.1415926535897913
4.166421048006354,3.1415926535897913
4.1679718142166005,3.1415926535897913
4.169520177414745,3.1415926535897913
4.171066145039383,3.1415926535897913
4.172609724494617,3.1415926535897913
4.174150923150265,3.1415926535897913
4.1756897483420765,3.1415926535897913
4.177226207371938,3.1415926535897913
4.178760307508086,3.1415926535897913
4.180292055985308,3.1415926535897913
4.18182146000515,3.1415926535897913
4.183348526736121,3.1415926535897913
4.184873263313894,3.1415926535897913
4.186395676841505,3.1415926535897913
4.187915774389553,3.1415926535897913
4.189433562996398,3.1415926535897913
4.1909490496683555,3.1415926535897913
4.19246224137989,3.1415926535897913
4.1939731450738105,3.1415926535897913
4.195481767661458,3.1415926535897913
4.1969881160229,3.1415926535897913
4.1984921970071145,3.1415926535897913
4.19999401743218,3.1415926535897913
4.20149358408546,3.1415926535897913
4.202990903723788,3.1415926535897913
4.204485983073649,3.1415926535897913
4.205978828831363,3.1415926535897913
4.207469447663262,3.1415926535897913
4.208957846205872,3.1415926535897913
4.210444031066091,3.1415926535897913
4.21192800882136,3.1415926535897913
4.213409786019843,3.1415926535897913
4.2148893691806,3.1415926535897913
4.216366764793755,3.1415926535897913
4.217841979320673,3.1415926535897913
4.219315019194125,3.1415926535897913
4.220785890818459,3.1415926535897913
4.222254600569767,3.1415926535897913
4.223721154796048,3.1415926535897913
4.225185559817379,3.1415926535897913
4.226647821926072,3.1415926535897913
4.2281079473868415,3.1415926535897913
4.229565942436961,3.1415926535897913
4.231021813286429,3.1415926535897913
4.2324755661181195,3.1415926535897913
4.233927207087949,3.1415926535897913
4.235376742325028,3.1415926535897913
4.2368241779318145,3.1415926535897913
4.238269519984273,3.1415926535897913
4.239712774532026,3.1415926535897913
4.241153947598504,3.1415926535897913
4.2425930451811,3.1415926535897913
4.244030073251316,3.1415926535897913
4.245465037754913,3.1415926535897913
4.246897944612062,3.1415926535897913
4.248328799717485,3.1415926535897913
4.249757608940605,3.1415926535897913
4.251184378125689,3.1415926535897913
4.252609113091991,3.1415926535897913
4.254031819633895,3.1415926535897913
4.255452503521059,3.1415926535897913
4.256871170498549,3.1415926535897913
4.258287826286987,3.1415926535897913
4.259702476582685,3.1415926535897913
4.2611151270577805,3.1415926535897913
4.262525783360377,3.1415926535897913
4.263934451114678,3.1415926535897913
4.265341135921123,3.1415926535897913
4.266745843356517,3.1415926535897913
4.268148578974171,3.1415926535897913
4.269549348304025,3.1415926535897913
4.270948156852786,3.1415926535897913
4.272345010104052,3.1415926535897913
4.273739913518448,3.1415926535897913
4.2751328725337485,3.1415926535897913
4.276523892565006,3.1415926535897913
4.277912979004681,3.1415926535897913
4.279300137222761,3.1415926535897913
4.280685372566894,3.1415926535897913
4.282068690362502,3.1415926535897913
4.283450095912913,3.1415926535897913
4.284829594499478,3.1415926535897913
4.286207191381694,3.1415926535897913
4.287582891797323,3.1415926535897913
4.288956700962513,3.1415926535897913
4.290328624071917,3.1415926535897913
4.291698666298813,3.1415926535897913
4.293066832795213,3.1415926535897913
4.294433128691988,3.1415926535897913
4.2957975590989825,3.1415926535897913
4.297160129105123,3.1415926535897913
4.298520843778539,3.1415926535897913
4.299879708166674,3.1415926535897913
4.301236727296396,3.1415926535897913
4.30259190617411,3.1415926535897913
4.303945249785871,3.1415926535897913
4.305296763097492,3.1415926535897913
4.306646451054656,3.1415926535897913
4.3079943185830185,3.1415926535897913
4.309340370588325,3.1415926535897913
4.31068461195651,3.1415926535897913
4.312027047553806,3.1415926535897913
4.313367682226852,3.1415926535897913
4.314706520802797,3.1415926535897913
4.316043568089399,3.1415926535897913
4.31737882887514,3.1415926535897913
4.318712307929317,3.1415926535897913
4.320044010002154,3.1415926535897913
4.321373939824896,3.1415926535897913
4.322702102109916,3.1415926535897913
4.324028501550811,3.1415926535897913
4.325353142822504,3.1415926535897913
4.326676030581343,3.1415926535897913
4.327997169465196,3.1415926535897913
4.329316564093555,3.1415926535897913
4.330634219067627,3.1415926535897913
4.331950138970432,3.1415926535897913
4.333264328366899,3.1415926535897913
4.334576791803964,3.1415926535897913
4.335887533810659,3.1415926535897913
4.337196558898212,3.1415926535897913
4.338503871560133,3.1415926535897913
4.339809476272313,3.1415926535897913
4.341113377493114,3.1415926535897913
4.342415579663459,3.1415926535897913
4.343716087206925,3.1415926535897913
4.3450149045298305,3.1415926535897913
4.346312036021328,3.1415926535897913
4.347607486053493,3.1415926535897913
4.348901258981408,3.1415926535897913
4.3501933591432564,3.1415926535897913
4.351483790860408,3.1415926535897913
4.352772558437504,3.1415926535897913
4.354059666162543,3.1415926535897913
4.355345118306971,3.1415926535897913
4.35662891912576,3.1415926535897913
4.357911072857499,3.1415926535897913
4.359191583724474,3.1415926535897913
4.360470455932752,3.1415926535897913
4.361747693672267,3.1415926535897913
4.363023301116897,3.1415926535897913
4.364297282424551,3.1415926535897913
4.365569641737248,3.1415926535897913
4.366840383181198,3.1415926535897913
4.368109510866882,3.1415926535897913
4.369377028889134,3.1415926535897913
4.370642941327217,3.1415926535897913
4.371907252244906,3.1415926535897913
4.373169965690562,3.1415926535897913
4.374431085697212,3.1415926535897913
4.375690616282627,3.1415926535897913
4.376948561449398,3.1415926535897913
4.378204925185011,3.1415926535897913
4.3794597114619265,3.1415926535897913
4.380712924237652,3.1415926535897913
4.381964567454816,3.1415926535897913
4.383214645041248,3.1415926535897913
4.384463160910045,3.1415926535897913
4.385710118959651,3.1415926535897913
4.386955523073926,3.1415926535897913
4.388199377122223,3.1415926535897913
4.389441684959457,3.1415926535897913
4.390682450426176,3.1415926535897913
4.391921677348636,3.1415926535897913
4.393159369538867,3.1415926535897913
4.394395530794749,3.1415926535897913
4.395630164900076,3.1415926535897913
4.396863275624632,3.1415926535897913
4.3980948667242545,3.1415926535897913
4.399324941940906,3.1415926535897913
4.400553505002741,3.1415926535897913
4.401780559624177,3.1415926535897913
4.403006109505956,3.1415926535897913
4.404230158335218,3.1415926535897913
4.405452709785562,3.1415926535897913
4.406673767517118,3.1415926535897913
4.407893335176607,3.1415926535897913
4.409111416397411,3.1415926535897913
4.410328014799634,3.1415926535897913
4.411543133990171,3.1415926535897913
4.412756777562768,3.1415926535897913
